,0,1,2,3
0,0.881917103688197,0.8819171036881971,0.9023343449219018,0.9039930678336909
1,0.8498366677946287,0.8498366341063455,0.8700402032454746,0.8724115021755701
2,0.8164966490584146,0.816496731803804,0.8333674835923159,0.8362947304564322
3,0.7817360667843307,0.7817361754055371,0.7943765916680215,0.8045786386573258
4,0.745357127990098,0.7453565217447332,0.7578066493911971,0.763429716476016
5,0.7071080930374257,0.7071076423961113,0.7147031833387223,0.7082830259855017
6,0.6666682340989236,0.6666677191016639,0.6672265696833627,0.6678906144317104
7,0.6236116624406804,0.6236136993480691,0.6242077347623208,0.6244198003481313
8,0.5773552752950827,0.577352220038019,0.5777754149506407,0.5781315647363462
9,0.5270570613493816,0.5270527905334564,0.5275146642533192,0.5278103064300287
10,0.47143794816975176,0.4714161995879231,0.47155130403157014,0.47206655680455717
11,0.4082949694960035,0.4082668058451269,0.4083653440524493,0.4087036128530798
12,0.3333344038778903,0.33337534819602105,0.3334620358022745,0.3335837003157836
13,0.23570395964937554,0.23573718121402076,0.23582391608269523,0.23584113817094327
14,0.0009669526953130274,0.009373135963373304,0.0018878726331571557,0.004944053773199838
