,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.4714045207910316,0.4714045207910317,0.4738831728669535,0.48341768232518345,0.4854010286917488,0.489904351820907,0.49777279346310216,0.518552774980615,0.5205502811328305,0.5536867381915453,0.5970865073451543,0.6310067345507565,0.6594396232159986,0.7277723568135314
1,0.41375398676065045,0.412909957087839,0.4143226299930948,0.4171212230297128,0.42000919627133043,0.4230152479323818,0.43974853566476374,0.44207640873884313,0.45469293341338396,0.4815606130696045,0.5264090774671654,0.5440090517575202,0.5674071861392234,0.5860292395128188
2,0.33641360654877844,0.3438321516332069,0.3449027422679676,0.3455667080832699,0.3442908889864313,0.3557198893366791,0.3578151694388835,0.3736197274312181,0.38741844610156123,0.4252360330839493,0.4221777105936453,0.438087511469104,0.45204214932388015,0.4733569514324258
3,0.2760652383278495,0.27612152837177234,0.2600854671659631,0.25826000988671,0.25449343011770736,0.2545341026204932,0.2608263620976359,0.2610846550768064,0.31742756799016364,0.2976937727873067,0.34721827895224205,0.3476798305665914,0.3518840784671587,0.33249621911466604
4,0.1546786707061105,0.20145174595874718,0.19021772053377076,0.11714884456175466,0.1123312074575514,0.10541638582688062,0.1835302624030651,0.17457519056205023,0.17673766538875718,0.1799155500086839,0.14235059467778985,0.14322359799015497,0.09755644226378106,0.09755906830482179
