,0,1,2,3
0,0.881917103688197,0.8819171036881971,0.9023343449219018,0.9039930678336909
1,0.8819171036881969,0.8819171036881969,0.9014033416562451,0.9039930678336909
2,0.8819171036881969,0.8819171036881969,0.9005459929358473,0.924636287452608
3,0.8819171036881969,0.8819171036881968,0.9005459929358474,0.903993067833691
4,0.8819171036881968,0.881917103688197,0.9005459929358474,0.9039930678336909
5,0.8819171036881969,0.8819171036881969,0.9005459929358474,0.9543402814783127
6,0.8819171036881969,0.8819171036881969,0.8834178126334806,0.9344690589075836
7,0.8819171036881971,0.8819171036881968,0.8834178126334806,0.9543402814783127
8,0.8819171036881968,0.8819171036881968,0.8834178126334806,0.9543402814783125
9,0.881917103688197,0.8819171036881968,0.8834178126334807,0.9039930678336908
10,0.8819171036881968,0.8819171036881968,0.9021140404212172,0.9039930678336908
11,0.881917103688197,0.8819171036881969,0.9021140404212172,0.9039930678336909
12,0.8819171036881968,0.8819171036881968,0.9021140404212173,0.9039930678336908
13,0.8819171036881969,0.8819171036881968,0.9021140404212172,0.903993067833691
14,0.8819171036881968,0.8819171036881968,0.9021140404212172,1.6917752222601377
