,0,1,2,3
0,0.881917103688197,0.8819171036881971,0.9023343449219018,0.9039930678336909
1,0.8498398566838316,0.8498398566840075,0.8710872408361329,2.407375013803412
2,0.8165033938643806,0.8165033938645271,3.092765525917983,3.1681771944761787
3,0.7817466415050123,0.7817466415053053,0.8047589243432418,2.365672841644323
4,0.745370938550838,0.745370938551275,0.7500305793419906,2.352358663889472
5,0.7071264827151077,0.7071264827150581,2.0439102285803243,2.0617336589801427
6,0.6666917593078303,0.6666917593079138,0.7608572495112892,1.4677071272096867
7,0.6236426843008388,0.6236408868009309,0.7231177279959229,1.2728810641824064
8,0.5773909025628682,0.5773890531718818,0.6818150827264667,1.2020703150916907
9,0.5270962254053518,0.5270942858716928,0.639768870528109,0.9282905311235817
10,0.4714665636299375,0.47146547540096917,0.5510193179922538,0.7278193517594258
11,0.40832912750967565,0.40832764364569174,0.49295362050730857,0.7066074105737086
12,0.33344200088365167,0.3334410956054535,0.39251597306311675,0.4970003312377627
13,0.23587212575608493,0.23587212637594804,0.23765215603913348,0.33249804926006077
14,0.009669302199621171,0.009669484161220843,0.009584389062847063,0.009584427574093548
