,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,0.822226451793038,0.8307471607356974,0.8316482442520302,0.8322195221536351,0.8343495256955616,0.8390514964827441,0.8440624942900349,0.8490580369619167,0.8529070027736986,0.8581458444389108,0.865412072245413,0.8745393330063127,0.8818258461575855,0.888461241899838,0.8972675391401745,0.9116859340444834,0.9233596770864259,0.9460425841031209,1.0470063676185861,1.0699995907465079,1.560678784810672,2.537246256869306
1,0.8307471607356973,0.832155367398338,0.8326511940084023,0.835688310510692,0.8403706308818052,0.8453055872133388,0.8502885537671205,0.854642663487947,0.8596844374048557,0.8668089110535324,0.8762085413671752,0.8834821707217206,0.8897926820115305,0.8985847267748579,0.9253488527887631,0.937956206869276,0.9514762729239928,0.9949728434968774,1.2861147656787255,1.541950551574482,3.780394095256539,1.907969508514271
2,0.822226451793038,0.8226552710609901,0.8238882523536344,0.8272036283751568,0.8316591620975188,0.8367155352291077,0.8411347484049586,0.845110634805107,0.8510530711838354,0.8569573327099724,0.8679976818554699,0.8752058609829224,0.884094147460909,0.8905849947874742,0.9020187529004343,0.9323628642251113,0.9438596626714002,0.9877640134599691,1.2951181180612648,1.174749508701041,2.6114010752110346,2.148196614959306
3,0.8136165134668268,0.8140368284028536,0.8152909482683931,0.8204661150088143,0.8254667126565425,0.8284410676403267,0.8319453039358636,0.8378244530202875,0.8463176156620099,0.8509156004802431,0.8557526955351349,0.8645847296587466,0.8762960944300777,0.8928283028914986,0.9077946692444196,0.9257297748669009,0.9313462155681032,0.9687869555681687,1.1127330599642338,1.0585047067019013,2.7843784912862364,1.745917839058278
4,0.8049144823791295,0.8053345943075042,0.8065987183609438,0.8116361502246677,0.814122696885363,0.8185730402034245,0.8249100347784314,0.8328965671897101,0.8373034266888768,0.8423814592483712,0.848747826138499,0.8573458782642881,0.8602877550459949,0.8749059036122626,0.89292855529317,0.9151524513287203,0.9203242395328141,0.9554616157496306,1.062882202156284,1.045427501361288,2.2800527988037573,1.349052232881468
5,0.7961173386514129,0.7965338685779838,0.7978156501914985,0.8027606244251335,0.805088856527079,0.8097216591455713,0.8143188500733918,0.8219043285727671,0.8268795866777202,0.8334849927691923,0.8416028325810496,0.8439732924780379,0.865298917864952,0.8728594879654951,0.8791664174483121,0.9041404553504667,0.9127457784653769,0.9450654113758239,0.9984385384786167,1.2972275226892638,1.9378461344522984,1.410558247317123
6,0.7872218936609645,0.7876427981297881,0.7887736694596135,0.7934309916019908,0.7962698887653697,0.8000890090823249,0.8065969485400167,0.8126378411517353,0.8181444164166182,0.8226960677100016,0.8299397275925279,0.8297047357824756,0.860038694646959,0.8609778061035722,0.8624332399791437,0.8905974804800093,0.9010897559297842,0.9320872363574112,0.9912132407555084,1.2924890180668307,2.8477794892815225,1.2860286797633893
7,0.7782247765375382,0.7784894432854389,0.7796202072932801,0.784122876761906,0.7852844063072539,0.7929033684559521,0.7960575835173715,0.8037519193718563,0.806901144529822,0.8135255381343778,0.8137514490742891,0.8207538371360277,0.8505603321276776,0.8454119191722684,0.8506644007212091,0.8775499391844079,0.8871103625033455,0.9199563538949006,1.0884489869122462,1.0425031199870562,2.583833900465917,1.1849728268867261
8,0.7691224192380871,0.7693751376262662,0.770520036187229,0.7736956512292537,0.7809619472950953,0.7815098125190856,0.7870069974912,0.792261384145878,0.7976414350429469,0.8024093041110959,0.8047045129263544,0.811770663544164,0.8379868426178549,0.8325824090148609,0.8439056002011893,0.8622919957109816,0.8730172792847724,0.9086555039242606,1.0145494411341542,1.1738425194178759,1.7851222756459828,1.1602594626886369
9,0.7599110400121809,0.760152093468796,0.7613119882785564,0.7644883685468321,0.766567043105256,0.7723412484362614,0.775351423565324,0.7828332503012633,0.7862193597446735,0.7898291752864259,0.7955592689330799,0.7952603381793656,0.822456018943176,0.8155893673678487,0.8341908672271937,0.8445267244799692,0.8629998981163925,0.8876653969528905,0.9951617778056996,1.1544838527396384,1.843570191881038,1.1786481967335032
10,0.7505866250408015,0.7508295570829878,0.7519857025770916,0.7544510873332795,0.7572089212680134,0.7627840327463327,0.7658553025231462,0.772501079762759,0.770990103052906,0.7805154963040959,0.7839772108608422,0.7847371280645569,0.7946848385579908,0.8110847984423489,0.8109381762601948,0.8313956291340953,0.8534249252808559,0.8784456231562108,0.9802309538970985,0.9050456440792555,1.8216180049566422,1.1521664342833697
11,0.7411449079956546,0.7413907929681128,0.7425368322113556,0.7450479347243479,0.7474409878151004,0.7532598496378187,0.7544954888618428,0.7552512423565682,0.7613627633325917,0.7710343730741727,0.7643977574971231,0.7672634565611179,0.7877387386823195,0.7926356220280127,0.8020878394997346,0.8212184998065907,0.841895945315369,0.8648054979799414,0.96722132015243,0.893947434185966,3.2297219351103017,1.1303107733257993
12,0.7315813472236931,0.7318269853615225,0.7329905421393424,0.7354584042831386,0.7377161652595098,0.7443003100101713,0.741203196851946,0.7454807769917328,0.7515628070960316,0.7522694915107017,0.753190505847631,0.7560380631311854,0.7697469232015266,0.7839923440288064,0.8057365310380543,0.8114022654599368,0.8268195723411695,0.846814173717361,0.9356575060203743,0.8808939730651248,2.6958724941320114,1.0497101988682531
13,0.7218911002106759,0.722139335301056,0.7232341654213043,0.7255603448728423,0.7325386361672747,0.7292445398276308,0.7315708081242298,0.7317569276479015,0.7381450498152489,0.7384421758100682,0.7414383928854511,0.7458761632006705,0.767202975424298,0.7705943798460175,0.7958584233935265,0.8012581121914061,0.8095984480887712,0.8292967331261012,0.8981237654415227,0.8671618256954584,2.815313093516279,1.0555984814866404
14,0.712068994916312,0.7123199715805448,0.7133674038150283,0.7157746847595644,0.7163271037685749,0.7194513592468239,0.7215554907315437,0.7301960773274199,0.727348344592977,0.7347459235898002,0.7264663129888337,0.7375671277944884,0.7504446194594617,0.7634646852212047,0.7859799878970807,0.7935823418991864,0.8046013633854172,0.8146033278643388,0.8540712908058757,0.8544621537259924,1.9957948608639227,1.010029095073246
15,0.7021094974994095,0.7028501301704886,0.7033638068496851,0.7041252119055057,0.7063736837722873,0.7093785718425497,0.7103412497467296,0.7112737887453127,0.7161479645299434,0.7153937980541888,0.7177683284608611,0.7263276330130818,0.7383430343310772,0.7545776450478469,0.7707451877402386,0.7800842083639095,0.7938328064011806,0.8062053476725081,0.8397181446755583,0.836269816674697,0.9641969271288547,0.9931377444353088
16,0.6920066758613098,0.6922348508492768,0.6927063039356086,0.6939976091462614,0.6961360647815885,0.6993070476952843,0.6991346121077788,0.7005022650489685,0.7052896661879349,0.705124413107751,0.7066306764520287,0.7154637307821148,0.7365289890091241,0.7445909557242087,0.7587896629690879,0.7680783215100996,0.7929833516006245,0.7970984799550422,0.819973755317869,0.8236926601842607,1.007253863387732,0.9571847784380888
17,0.6817541583256872,0.6821920204383396,0.6824390044375296,0.6836974997289456,0.6846930115687816,0.6871909620240398,0.6880515588877394,0.6887592619343347,0.6946013922258389,0.6937902640992946,0.6949660309882499,0.7053897929529855,0.7251320195656827,0.7326771318574314,0.7496432909089614,0.7692451387514527,0.7800320511290671,0.7920346916087027,0.8522199918743805,0.8330139834303104,1.3327940017346125,0.9711784348587488
18,0.6713450866373513,0.6717411826650839,0.6725201645798183,0.67290384458274,0.6743056594466738,0.6766173810979056,0.6767341441599054,0.6782631246112272,0.683104050231246,0.6829087577088597,0.683730009412861,0.6950351316159749,0.7147343336876061,0.7222776354688192,0.7271548426203724,0.7590169287827317,0.7658620903200805,0.7736890913911889,0.838750705283403,0.9065879370382446,0.8981147877406052,0.8305255564471594
19,0.6607720622952057,0.6611985321268214,0.6620667459090461,0.6621491529889522,0.6629109853409912,0.6631131083060897,0.6660309646869448,0.6731168712338921,0.671846314035882,0.6714795890405963,0.6730616153812079,0.6844506198358863,0.7030300660180668,0.7007933995404857,0.7196294091356162,0.7499736669647897,0.754000562271793,0.7599836479325439,0.8126187243409161,0.8881681914543187,1.0006826054918705,0.815179505283698
20,0.6500270850261594,0.650391370514813,0.651200027981929,0.651270239753409,0.6519464945354535,0.654243013579447,0.6547732392135469,0.6581034240624761,0.6605407121378313,0.6605939524643181,0.662365373559678,0.6727615897949526,0.691591134334956,0.6890048952585477,0.7145512377392613,0.7373602483582339,0.7375344520101764,0.7459113505453382,0.7981847962024003,0.9041662869063147,0.9568053170221714,0.802035639041626
21,0.639101481945827,0.6394341541465516,0.6396078533722387,0.6399362629859529,0.643085420907663,0.643077996716411,0.6438197866569721,0.644914514157811,0.6496710877360286,0.6496855379649817,0.651247442700284,0.6563303996576935,0.6869787564541063,0.6875616969542108,0.6942054566200605,0.7248282604624198,0.7278482143382305,0.7475520107231249,0.7866045331929394,0.8922022863468638,0.8178691141337567,0.7813778094480562
22,0.6279858256227593,0.6282787875295059,0.6284579679525494,0.6288216483062975,0.6300458206717191,0.631959174931279,0.6326295087874206,0.6337869881873722,0.6385385060553629,0.6384198070499262,0.6395810868960292,0.6452847075931941,0.6745787401122696,0.6636053940005046,0.6658168088766865,0.7062037455699032,0.7061043619189865,0.7311056607496089,0.7773913772419825,0.8667260062653386,0.8706130689269641,0.7855230646178184
